t,n_agents,n_in_store,n_in_vestibule,n_in_street,flow_left_door_per_min,flow_top_door_per_min,flow_right_door_per_min,contacts_lt_1m,contacts_lt_covid,avg_speed,avg_speed_store,avg_speed_vestibule,queue_front_cashiers,density_store,density_vestibule
6.5670000000000215,20,6,0,0,0.0,0.0,0.0,26,73,0.3503583099164948,0.9463226201157099,0.0,0,0.008448621818565845,0.0
6.600000000000022,20,6,0,0,0.0,0.0,0.0,27,72,0.3502068316506887,0.9375472560677965,0.0,0,0.008448621818565845,0.0
6.633000000000022,20,6,0,0,0.0,0.0,0.0,27,72,0.3426833931253842,0.9029992789985443,0.0,0,0.008448621818565845,0.0
6.666000000000023,20,6,0,0,0.0,0.0,0.0,28,72,0.3372052053544802,0.8746455496213162,0.0,0,0.008448621818565845,0.0
6.699000000000023,20,6,0,0,0.0,0.0,0.0,28,71,0.3333950756261096,0.8506321430107722,0.0,0,0.008448621818565845,0.0
6.732000000000023,20,6,0,0,0.0,0.0,0.0,28,71,0.33361984877678125,0.8301362740157773,0.0,0,0.008448621818565845,0.0
6.765000000000024,20,6,0,0,0.0,0.0,0.0,27,71,0.3334887407327926,0.8121847378860174,0.0,0,0.008448621818565845,0.0
6.798000000000024,20,6,0,0,0.0,0.0,0.0,27,71,0.3375592565116397,0.7960084320240445,0.0,0,0.008448621818565845,0.0
6.831000000000024,20,7,0,0,0.0,0.0,0.0,27,70,0.3411425895036376,0.8176705656940074,0.0,0,0.009856725454993486,0.0
6.864000000000025,20,7,0,0,0.0,0.0,0.0,27,70,0.3451203970018982,0.8127124616117516,0.0,0,0.009856725454993486,0.0
6.897000000000025,20,7,0,0,0.0,0.0,0.0,28,69,0.34917066427450416,0.8093578691400847,0.0,0,0.009856725454993486,0.0
6.9300000000000255,20,7,0,0,0.0,0.0,0.0,26,68,0.35325355035084866,0.8074669431781466,0.0,0,0.009856725454993486,0.0
6.963000000000026,20,7,0,0,0.0,0.0,0.0,26,68,0.35793852883947463,0.8085639930813123,0.0,0,0.009856725454993486,0.0
6.996000000000026,20,7,0,0,0.0,0.0,0.0,26,68,0.3627704624200475,0.8111871430851219,0.0,0,0.009856725454993486,0.0
7.029000000000027,20,7,0,0,0.0,0.0,0.0,26,68,0.3675496576035996,0.8145553157877975,0.0,0,0.009856725454993486,0.0
7.062000000000027,20,7,0,0,0.0,0.0,0.0,25,68,0.3723814418690112,0.8187163253451502,0.0,0,0.009856725454993486,0.0
7.095000000000027,20,7,0,0,0.0,0.0,0.0,25,68,0.3768539504914316,0.8222120473917818,0.0,0,0.009856725454993486,0.0
7.128000000000028,20,7,0,0,0.0,0.0,0.0,25,66,0.3810352827986603,0.8249720694366924,0.0,0,0.009856725454993486,0.0
7.161000000000028,20,8,0,0,0.0,0.0,0.0,26,65,0.3846273013498446,0.8087011305671177,0.0,0,0.011264829091421128,0.0
7.194000000000028,20,8,0,0,0.0,0.0,0.0,25,68,0.38829964498887076,0.8147990827452051,0.0,0,0.011264829091421128,0.0
7.227000000000029,20,8,0,0,0.0,0.0,0.0,25,68,0.39174606521056504,0.8205925810505523,0.0,0,0.011264829091421128,0.0
7.260000000000029,20,8,0,0,0.0,0.0,0.0,25,68,0.39489322168208424,0.8260355524193392,0.0,0,0.011264829091421128,0.0
7.2930000000000295,20,8,0,0,0.0,0.0,0.0,24,68,0.39823099190991357,0.8324792781413867,0.0,0,0.011264829091421128,0.0
7.32600000000003,20,8,0,0,0.0,0.0,0.0,25,69,0.40092229245586275,0.8379123764937619,0.0,0,0.011264829091421128,0.0
7.35900000000003,20,8,0,0,0.0,0.0,0.0,25,69,0.40315861556315946,0.8428617344654095,0.0,0,0.011264829091421128,0.0
7.3920000000000305,20,8,0,0,0.0,0.0,0.0,25,68,0.4046837038933873,0.8467024461390137,0.0,0,0.011264829091421128,0.0
7.425000000000031,20,8,0,0,0.0,0.0,0.0,25,68,0.405328851830573,0.8489942641639411,0.0,0,0.011264829091421128,0.0
7.458000000000031,20,8,0,0,0.0,0.0,0.0,25,67,0.4051979859602587,0.8499404191923224,0.0,0,0.011264829091421128,0.0
7.491000000000032,20,8,0,0,0.0,0.0,0.0,25,67,0.40455142281525996,0.8500687455423557,0.0,0,0.011264829091421128,0.0
7.524000000000032,20,8,0,0,0.0,0.0,0.0,26,66,0.40331504765302045,0.8489732218247364,0.0,0,0.011264829091421128,0.0
7.557000000000032,20,8,0,0,0.0,0.0,0.0,26,66,0.4016810757741475,0.8467774280054149,0.0,0,0.011264829091421128,0.0
7.590000000000033,20,8,0,0,0.0,0.0,0.0,26,66,0.39987868756605655,0.8435671567320627,0.0,0,0.011264829091421128,0.0
7.623000000000033,20,8,0,0,0.0,0.0,0.0,25,66,0.39730548463515697,0.8373324537922355,0.0,0,0.011264829091421128,0.0
7.6560000000000334,20,8,0,0,0.0,0.0,0.0,25,66,0.39522939685811564,0.8309524294656532,0.0,0,0.011264829091421128,0.0
7.689000000000034,20,8,0,0,0.0,0.0,0.0,25,66,0.3932725318038245,0.8236020908972261,0.0,0,0.011264829091421128,0.0
7.722000000000034,20,8,0,0,0.0,0.0,0.0,25,65,0.3912650121904811,0.8153459126495064,0.0,0,0.011264829091421128,0.0
7.7550000000000345,20,8,0,0,0.0,0.0,0.0,25,66,0.3891463856456881,0.8066504095354816,0.0,0,0.011264829091421128,0.0
7.788000000000035,20,8,0,0,0.0,0.0,0.0,25,66,0.38653937537995386,0.7970962331991975,0.0,0,0.011264829091421128,0.0
7.821000000000035,20,8,0,0,0.0,0.0,0.0,24,66,0.38386228595366534,0.788055170707123,0.0,0,0.011264829091421128,0.0
7.854000000000036,20,8,0,0,0.0,0.0,0.0,25,66,0.38283634613552975,0.7839508254329319,0.0,0,0.011264829091421128,0.0
7.887000000000036,20,8,0,0,0.0,0.0,0.0,25,65,0.3817067611408306,0.7803541783631722,0.0,0,0.011264829091421128,0.0
7.920000000000036,20,8,0,0,0.0,0.0,0.0,25,65,0.3806717300588016,0.7776114100130577,0.0,0,0.011264829091421128,0.0
7.953000000000037,20,8,0,0,0.0,0.0,0.0,25,65,0.3794160048737062,0.774729946461207,0.0,0,0.011264829091421128,0.0
7.986000000000037,20,8,0,0,0.0,0.0,0.0,25,65,0.3778833044038091,0.7713510301509976,0.0,0,0.011264829091421128,0.0
8.019000000000037,20,8,0,0,0.0,0.0,0.0,25,65,0.37659211710163926,0.768569999410632,0.0,0,0.011264829091421128,0.0
8.052000000000037,20,8,0,0,0.0,0.0,0.0,25,67,0.37578160013603173,0.7670933440160068,0.0,0,0.011264829091421128,0.0
8.085000000000036,20,8,0,0,0.0,0.0,0.0,26,66,0.3752416166953715,0.765856905780755,0.0,0,0.011264829091421128,0.0
8.118000000000036,20,8,0,0,0.0,0.0,0.0,26,67,0.3648787329914628,0.7395849076834827,0.0,0,0.011264829091421128,0.0
8.151000000000035,20,8,0,0,0.0,0.0,0.0,26,66,0.35665550944021124,0.7181858197273844,0.0,0,0.011264829091421128,0.0
8.184000000000035,20,8,0,0,0.0,0.0,0.0,25,66,0.34930984788888564,0.6998172954190133,0.0,0,0.011264829091421128,0.0
8.217000000000034,20,8,0,0,0.0,0.0,0.0,25,66,0.34418105189913556,0.6860845275932257,0.0,0,0.011264829091421128,0.0
8.250000000000034,20,8,0,0,0.0,0.0,0.0,25,66,0.33993128715947196,0.673803694339661,0.0,0,0.011264829091421128,0.0
8.283000000000033,20,8,0,0,0.0,0.0,0.0,25,65,0.336572908188184,0.6631543146359281,0.0,0,0.011264829091421128,0.0
8.316000000000033,20,9,0,0,0.0,0.0,0.0,26,65,0.3340391052323667,0.6667849626892374,0.0,0,0.012672932727848769,0.0
8.349000000000032,20,9,0,0,0.0,0.0,0.0,26,65,0.3321133650122119,0.6637601398636023,0.0,0,0.012672932727848769,0.0
8.382000000000032,20,9,0,0,0.0,0.0,0.0,26,65,0.3457346858158756,0.6949896675071332,0.0,0,0.012672932727848769,0.0
8.415000000000031,20,9,0,0,0.0,0.0,0.0,26,65,0.3579046482283448,0.7225814570582375,0.0,0,0.012672932727848769,0.0
8.44800000000003,20,9,0,0,0.0,0.0,0.0,26,65,0.36902374571271773,0.747189059879918,0.0,0,0.012672932727848769,0.0
8.48100000000003,20,9,0,0,0.0,0.0,0.0,26,64,0.3791458615885109,0.7686042630770487,0.0,0,0.012672932727848769,0.0
8.51400000000003,20,9,0,0,0.0,0.0,0.0,26,64,0.3883449409266986,0.7870161217468319,0.0,0,0.012672932727848769,0.0
8.547000000000029,20,9,0,0,0.0,0.0,0.0,26,64,0.3963878616023367,0.8022994900474523,0.0,0,0.012672932727848769,0.0
8.580000000000028,20,9,0,0,0.0,0.0,0.0,25,64,0.4031357458057839,0.8144519602354301,0.0,0,0.012672932727848769,0.0
8.613000000000028,20,9,0,0,0.0,0.0,0.0,24,63,0.40871281403238624,0.8239300691591268,0.0,0,0.012672932727848769,0.0
8.646000000000027,20,9,0,0,0.0,0.0,0.0,24,62,0.41292374235534135,0.8304276645863716,0.0,0,0.012672932727848769,0.0
8.679000000000027,20,9,0,0,0.0,0.0,0.0,24,62,0.42210997501231795,0.8354823497391727,0.0,0,0.012672932727848769,0.0
8.712000000000026,20,9,0,0,0.0,0.0,0.0,23,62,0.4236913958716624,0.8385077692805364,0.0,0,0.012672932727848769,0.0
8.745000000000026,20,9,0,0,0.0,0.0,0.0,23,60,0.4263761097782438,0.8396484039146802,0.0,0,0.012672932727848769,0.0
8.778000000000025,20,9,0,0,0.0,0.0,0.0,23,60,0.43106970076403267,0.8396190640268154,0.0,0,0.012672932727848769,0.0
8.811000000000025,20,9,0,0,0.0,0.0,0.0,22,61,0.4347847194036357,0.8391474181732553,0.0,0,0.012672932727848769,0.0
8.844000000000024,20,9,0,0,0.0,0.0,0.0,22,61,0.43753627959639685,0.8382081395696999,0.0,0,0.012672932727848769,0.0
8.877000000000024,20,9,0,0,0.0,0.0,0.0,22,61,0.43950928305737574,0.8369983799525645,0.0,0,0.012672932727848769,0.0
8.910000000000023,20,9,0,0,0.0,0.0,0.0,22,61,0.44056536192660845,0.8348930373394995,0.0,0,0.012672932727848769,0.0
8.943000000000023,20,9,0,0,0.0,0.0,0.0,22,60,0.4410003421377325,0.8321779331591969,0.0,0,0.012672932727848769,0.0
8.976000000000022,20,9,0,0,0.0,0.0,0.0,22,60,0.44074446186114125,0.8283397278960589,0.0,0,0.012672932727848769,0.0
9.009000000000022,20,9,0,0,0.0,0.0,0.0,22,58,0.4402744119048436,0.824156279566569,0.0,0,0.012672932727848769,0.0
9.042000000000021,20,9,0,0,0.0,0.0,0.0,22,57,0.4396521501837366,0.8196105382732095,0.0,0,0.012672932727848769,0.0
9.07500000000002,20,9,0,0,0.0,0.0,0.0,22,56,0.4392368998233625,0.8155264431119421,0.0,0,0.012672932727848769,0.0
9.10800000000002,20,9,0,0,0.0,0.0,0.0,22,55,0.43876904022448526,0.8115383200544453,0.0,0,0.012672932727848769,0.0
9.14100000000002,20,10,0,0,0.0,0.0,0.0,23,55,0.4385042036169334,0.8312284198783662,0.0,0,0.01408103636427641,0.0
9.174000000000019,20,10,0,0,0.0,0.0,0.0,23,55,0.4382085525598288,0.8283779684890307,0.0,0,0.01408103636427641,0.0
9.207000000000019,20,10,0,0,0.0,0.0,0.0,22,55,0.43696631415549536,0.8236569063193917,0.0,0,0.01408103636427641,0.0
9.240000000000018,20,10,0,0,0.0,0.0,0.0,22,54,0.4361212617653929,0.8197140046903455,0.0,0,0.01408103636427641,0.0
9.273000000000017,20,10,0,0,0.0,0.0,0.0,22,53,0.43674271314031365,0.8186752172087226,0.0,0,0.01408103636427641,0.0
9.306000000000017,20,10,0,0,0.0,0.0,0.0,22,53,0.4366896378473717,0.8162796961236707,0.0,0,0.01408103636427641,0.0
9.339000000000016,20,10,0,0,0.0,0.0,0.0,22,53,0.4362894246126895,0.8132245085096379,0.0,0,0.01408103636427641,0.0
9.372000000000016,20,10,0,0,0.0,0.0,0.0,22,53,0.4515472265340305,0.8415567529832494,0.0,0,0.01408103636427641,0.0
9.405000000000015,20,10,0,0,0.0,0.0,0.0,22,53,0.46419566728775025,0.8647654409225064,0.0,0,0.01408103636427641,0.0
9.438000000000015,20,10,0,0,0.0,0.0,0.0,21,53,0.47225370939250116,0.8788987295427416,0.0,0,0.01408103636427641,0.0
9.471000000000014,20,10,0,0,0.0,0.0,0.0,21,53,0.4692397783226935,0.8709930001904007,0.0,0,0.01408103636427641,0.0
9.504000000000014,20,10,0,0,0.0,0.0,0.0,21,53,0.46094329684646257,0.8526195514453041,0.0,0,0.01408103636427641,0.0
9.537000000000013,20,10,0,0,0.0,0.0,0.0,21,53,0.46858830369444665,0.8662154584578537,0.0,0,0.01408103636427641,0.0
9.570000000000013,20,10,0,0,0.0,0.0,0.0,21,53,0.45885295214143085,0.8451231289944727,0.0,0,0.01408103636427641,0.0
9.603000000000012,20,10,0,0,0.0,0.0,0.0,21,53,0.44774832331236664,0.821350211098624,0.0,0,0.01408103636427641,0.0
9.636000000000012,20,10,0,0,0.0,0.0,0.0,21,53,0.4355815612768958,0.7954977248205998,0.0,0,0.01408103636427641,0.0
9.669000000000011,20,10,0,0,0.0,0.0,0.0,22,52,0.4238190080587885,0.7704876500035471,0.0,0,0.01408103636427641,0.0
9.70200000000001,20,10,0,0,0.0,0.0,0.0,22,52,0.41572970257146763,0.7528509876773445,0.0,0,0.01408103636427641,0.0
9.73500000000001,20,10,0,0,0.0,0.0,0.0,22,51,0.41431071676681175,0.7485804392241954,0.0,0,0.01408103636427641,0.0
9.76800000000001,20,10,0,0,0.0,0.0,0.0,22,51,0.4162745672837045,0.7511034176778209,0.0,0,0.01408103636427641,0.0
9.801000000000009,20,10,0,0,0.0,0.0,0.0,23,52,0.41958064479936585,0.7539963648175392,0.0,0,0.01408103636427641,0.0
9.834000000000009,20,10,0,0,0.0,0.0,0.0,24,53,0.4261047533311828,0.7527363172753437,0.0,0,0.01408103636427641,0.0
9.867000000000008,20,10,0,0,0.0,0.0,0.0,24,52,0.42760524096420055,0.7482235886783466,0.0,0,0.01408103636427641,0.0
9.900000000000007,20,10,0,0,0.0,0.0,0.0,24,52,0.43884434402823835,0.7528570551184446,0.0,0,0.01408103636427641,0.0
9.933000000000007,20,10,0,0,0.0,0.0,0.0,24,52,0.4484867573067198,0.7560206803844511,0.0,0,0.01408103636427641,0.0
9.966000000000006,20,10,0,0,0.0,0.0,0.0,24,52,0.4568706541218776,0.7584740381123037,0.0,0,0.01408103636427641,0.0
9.999000000000006,20,10,0,0,0.0,0.0,0.0,23,52,0.4648679283396267,0.7618901592697418,0.0,0,0.01408103636427641,0.0
10.032000000000005,20,10,0,0,0.0,0.0,0.0,23,52,0.47303385008587595,0.7672553307316746,0.0,0,0.01408103636427641,0.0
10.065000000000005,20,10,0,0,0.0,0.0,0.0,22,52,0.4810774019957035,0.7738243211508335,0.0,0,0.01408103636427641,0.0
10.098000000000004,20,10,0,0,0.0,0.0,0.0,22,52,0.48850723259856765,0.7804235392814347,0.0,0,0.01408103636427641,0.0
10.131000000000004,20,10,0,0,0.0,0.0,0.0,22,52,0.4959545037171874,0.7880927719808712,0.0,0,0.01408103636427641,0.0
10.164000000000003,20,10,0,0,0.0,0.0,0.0,22,52,0.5022919439725748,0.7942843975396771,0.0,0,0.01408103636427641,0.0
10.197000000000003,20,10,0,0,0.0,0.0,0.0,23,52,0.5074296722059803,0.7983003227385725,0.0,0,0.01408103636427641,0.0
10.230000000000002,20,10,0,0,0.0,0.0,0.0,22,52,0.5127283851944634,0.8019381420677119,0.0,0,0.01408103636427641,0.0
10.263000000000002,20,10,0,0,0.0,0.0,0.0,22,51,0.5175841257444563,0.8036049278551542,0.0,0,0.01408103636427641,0.0
10.296000000000001,20,10,0,0,0.0,0.0,0.0,22,52,0.5250053852240784,0.8045957439939156,0.0,0,0.01408103636427641,0.0
10.329,20,10,0,0,0.0,0.0,0.0,22,52,0.5350539295855626,0.8064142092536711,0.0,0,0.01408103636427641,0.0
10.362,20,10,0,0,0.0,0.0,0.0,20,51,0.5449582083805463,0.8068976873026308,0.0,0,0.01408103636427641,0.0
10.395,20,10,0,0,0.0,0.0,0.0,20,51,0.5449615820168117,0.789681889095728,0.0,0,0.01408103636427641,0.0
10.427999999999999,20,10,0,0,0.0,0.0,0.0,20,50,0.5445202185986702,0.7746597695571674,0.0,0,0.01408103636427641,0.0
10.460999999999999,20,10,0,0,0.0,0.0,0.0,20,50,0.5536178122010875,0.7822857993102715,0.0,0,0.01408103636427641,0.0
10.493999999999998,20,10,0,0,0.0,0.0,0.0,19,50,0.5580043563386112,0.7841676933904979,0.0,0,0.01408103636427641,0.0
10.526999999999997,20,10,0,0,0.0,0.0,0.0,19,47,0.5528338634229727,0.7708597634596406,0.0,0,0.01408103636427641,0.0
10.559999999999997,20,10,0,0,0.0,0.0,0.0,20,47,0.5464426006899625,0.760148620002715,0.0,0,0.01408103636427641,0.0
10.592999999999996,20,10,0,0,0.0,0.0,0.0,20,48,0.5381973136306153,0.7523362738170223,0.0,0,0.01408103636427641,0.0
10.625999999999996,20,10,0,0,0.0,0.0,0.0,20,48,0.5281316103386422,0.7469293785677682,0.0,0,0.01408103636427641,0.0
10.658999999999995,20,11,0,0,0.0,0.0,0.0,20,48,0.5208745357798421,0.7825027007369858,0.0,0,0.01548914000070405,0.0
10.691999999999995,20,11,0,0,0.0,0.0,0.0,19,47,0.5260137845456011,0.781416341465225,0.0,0,0.01548914000070405,0.0
10.724999999999994,20,11,0,0,0.0,0.0,0.0,18,47,0.5327333288246289,0.7792909458540734,0.0,0,0.01548914000070405,0.0
10.757999999999994,20,11,0,0,0.0,0.0,0.0,18,47,0.5349243238209376,0.7750472646806709,0.0,0,0.01548914000070405,0.0
10.790999999999993,20,11,0,0,0.0,0.0,0.0,19,47,0.5242312751609717,0.753846181168252,0.0,0,0.01548914000070405,0.0
10.823999999999993,20,11,0,0,0.0,0.0,0.0,19,47,0.5060857003071091,0.7239159087306926,0.0,0,0.01548914000070405,0.0
10.856999999999992,20,11,0,0,0.0,0.0,0.0,18,47,0.5312116634883078,0.7755317187032581,0.0,0,0.01548914000070405,0.0
10.889999999999992,20,11,0,0,0.0,0.0,0.0,20,46,0.5384407236963502,0.7957152965914465,0.0,0,0.01548914000070405,0.0
10.922999999999991,20,11,0,0,0.0,0.0,0.0,20,46,0.5296832561131831,0.7864223807501992,0.0,0,0.01548914000070405,0.0
10.95599999999999,20,11,0,0,0.0,0.0,0.0,20,46,0.5211685453675073,0.7759107334836574,0.0,0,0.01548914000070405,0.0
10.98899999999999,20,11,0,0,0.0,0.0,0.0,20,46,0.5138173184303654,0.7650924834815869,0.0,0,0.01548914000070405,0.0
11.02199999999999,20,11,0,0,0.0,0.0,0.0,20,48,0.4989295817879479,0.7381239318559221,0.0,0,0.01548914000070405,0.0
11.054999999999989,20,11,0,0,0.0,0.0,0.0,20,48,0.4870739934566218,0.7147863494370086,0.0,0,0.01548914000070405,0.0
11.087999999999989,20,11,0,0,0.0,0.0,0.0,20,48,0.47786313054932944,0.6950773173641475,0.0,0,0.01548914000070405,0.0
11.120999999999988,20,11,0,0,0.0,0.0,0.0,20,47,0.4708523118483711,0.6787291587710089,0.0,0,0.01548914000070405,0.0
11.153999999999987,20,11,0,0,0.0,0.0,0.0,20,46,0.4665017288248099,0.6670041210611622,0.0,0,0.01548914000070405,0.0
11.186999999999987,20,11,0,0,0.0,0.0,0.0,20,46,0.46460986948054417,0.6595002034483186,0.0,0,0.01548914000070405,0.0
11.219999999999986,20,11,0,0,0.0,0.0,0.0,20,45,0.46410384626637047,0.6542829004578867,0.0,0,0.01548914000070405,0.0
11.252999999999986,20,11,0,0,0.0,0.0,0.0,20,44,0.4645718159335635,0.6513573380550924,0.0,0,0.01548914000070405,0.0
11.285999999999985,20,11,0,0,0.0,0.0,0.0,20,44,0.4662400435861234,0.650222609415731,0.0,0,0.01548914000070405,0.0
11.318999999999985,20,12,0,0,0.0,0.0,0.0,20,43,0.4698456425124392,0.6820713683409462,0.0,0,0.01689724363713169,0.0
11.351999999999984,20,12,0,0,0.0,0.0,0.0,20,43,0.47362041498459034,0.6884482770992695,0.0,0,0.01689724363713169,0.0
11.384999999999984,20,12,0,0,0.0,0.0,0.0,20,42,0.4777265926437339,0.6952411181789677,0.0,0,0.01689724363713169,0.0
11.417999999999983,20,12,0,0,0.0,0.0,0.0,20,42,0.4814473589894316,0.7013142470731557,0.0,0,0.01689724363713169,0.0
11.450999999999983,20,12,0,0,0.0,0.0,0.0,19,42,0.4846836205763327,0.7065320559005301,0.0,0,0.01689724363713169,0.0
11.483999999999982,20,12,0,0,0.0,0.0,0.0,19,42,0.48709193742501455,0.7103350981766753,0.0,0,0.01689724363713169,0.0
11.516999999999982,20,12,0,0,0.0,0.0,0.0,19,42,0.4902072714006317,0.7152862956206635,0.0,0,0.01689724363713169,0.0
11.549999999999981,20,12,0,0,0.0,0.0,0.0,19,42,0.49253013925006117,0.7188890733423731,0.0,0,0.01689724363713169,0.0
11.58299999999998,20,12,0,0,0.0,0.0,0.0,18,42,0.49555921959488664,0.7236483002369605,0.0,0,0.01689724363713169,0.0
11.61599999999998,20,12,0,0,0.0,0.0,0.0,17,42,0.4977156523040015,0.7269484308666901,0.0,0,0.01689724363713169,0.0
11.64899999999998,20,12,0,0,0.0,0.0,0.0,18,42,0.5000062766848702,0.7304962569581703,0.0,0,0.01689724363713169,0.0
11.681999999999979,20,12,0,0,0.0,0.0,0.0,18,42,0.5014820025826936,0.7327523137838129,0.0,0,0.01689724363713169,0.0
11.714999999999979,20,12,0,0,0.0,0.0,0.0,19,42,0.5020749569635894,0.7358874817466567,0.0,0,0.01689724363713169,0.0
11.747999999999978,20,12,0,0,0.0,0.0,0.0,18,42,0.5105794634287831,0.7386728861640534,0.0,0,0.01689724363713169,0.0
11.780999999999977,20,12,0,0,0.0,0.0,0.0,18,42,0.5188871041133416,0.7395759708698927,0.0,0,0.01689724363713169,0.0
11.813999999999977,20,12,0,0,0.0,0.0,0.0,18,42,0.5241535495741941,0.7369627882683453,0.0,0,0.01689724363713169,0.0
11.846999999999976,20,12,0,0,0.0,0.0,0.0,18,41,0.5283100819959993,0.7346093858965999,0.0,0,0.01689724363713169,0.0
11.879999999999976,20,12,0,0,0.0,0.0,0.0,17,42,0.5317963336356996,0.7332231798258552,0.0,0,0.01689724363713169,0.0
11.912999999999975,20,12,0,0,0.0,0.0,0.0,18,42,0.5328878532274092,0.7293904645339411,0.0,0,0.01689724363713169,0.0
11.945999999999975,20,12,0,0,0.0,0.0,0.0,18,41,0.535182302494252,0.7282337442420639,0.0,0,0.01689724363713169,0.0
11.978999999999974,20,12,0,0,0.0,0.0,0.0,18,41,0.5393460453381562,0.7300001378376905,0.0,0,0.01689724363713169,0.0
12.011999999999974,20,12,0,0,0.0,0.0,0.0,18,41,0.5423962895646796,0.7291714052882461,0.0,0,0.01689724363713169,0.0
12.044999999999973,20,12,0,0,0.0,0.0,0.0,18,41,0.5435354378786629,0.7243499605967996,0.0,0,0.01689724363713169,0.0
12.077999999999973,20,12,0,0,0.0,0.0,0.0,19,40,0.5462333403796938,0.7218392089739761,0.0,0,0.01689724363713169,0.0
12.110999999999972,20,12,0,0,0.0,0.0,0.0,20,40,0.5486876875172537,0.7196616406009532,0.0,0,0.01689724363713169,0.0
12.143999999999972,20,12,0,0,0.0,0.0,0.0,20,39,0.5485726131828708,0.7151029232376849,0.0,0,0.01689724363713169,0.0
12.176999999999971,20,12,0,0,0.0,0.0,0.0,21,38,0.5447531170862496,0.7072131198431344,0.0,0,0.01689724363713169,0.0
12.20999999999997,20,12,0,0,0.0,0.0,0.0,20,38,0.5376344197131642,0.6972399211471197,0.0,0,0.01689724363713169,0.0
12.24299999999997,20,12,0,0,0.0,0.0,0.0,18,38,0.5286551734923041,0.6875688272495647,0.0,0,0.01689724363713169,0.0
12.27599999999997,20,12,0,0,0.0,0.0,0.0,18,37,0.5216564793638806,0.6835082107024055,0.0,0,0.01689724363713169,0.0
12.308999999999969,20,12,0,0,0.0,0.0,0.0,18,39,0.5184696687050273,0.6852825915157904,0.0,0,0.01689724363713169,0.0
12.341999999999969,20,12,0,0,0.0,0.0,0.0,20,39,0.5190346605451227,0.689053801975117,0.0,0,0.01689724363713169,0.0
12.374999999999968,20,12,0,0,0.0,0.0,0.0,20,39,0.5306380751664447,0.7060602579980589,0.0,0,0.01689724363713169,0.0
12.407999999999967,20,12,0,0,0.0,0.0,0.0,19,41,0.5425609343138943,0.7220304211814564,0.0,0,0.01689724363713169,0.0
12.440999999999967,20,12,0,0,0.0,0.0,0.0,19,41,0.5537224485007851,0.7375446688941188,0.0,0,0.01689724363713169,0.0
12.473999999999966,20,12,0,0,0.0,0.0,0.0,19,40,0.5647137541783199,0.7534371760581217,0.0,0,0.01689724363713169,0.0
12.506999999999966,20,12,0,0,0.0,0.0,0.0,18,41,0.5747113835682349,0.7683157049288191,0.0,0,0.01689724363713169,0.0
12.539999999999965,20,13,0,0,0.0,0.0,0.0,18,39,0.5835171602834641,0.7939581917665532,0.0,0,0.01830534727355933,0.0
12.572999999999965,20,13,0,0,0.0,0.0,0.0,18,38,0.5913072819370755,0.8100308000328178,0.0,0,0.01830534727355933,0.0
12.605999999999964,20,13,0,0,0.0,0.0,0.0,18,38,0.5986616869129711,0.8247543243220269,0.0,0,0.01830534727355933,0.0
12.638999999999964,20,13,0,0,0.0,0.0,0.0,18,37,0.5983160319261466,0.8266228750472835,0.0,0,0.01830534727355933,0.0
12.671999999999963,20,13,0,0,0.0,0.0,0.0,17,38,0.5987342880224479,0.8285297693786513,0.0,0,0.01830534727355933,0.0
12.704999999999963,20,13,0,0,0.0,0.0,0.0,15,38,0.5998011112725783,0.8302895936674523,0.0,0,0.01830534727355933,0.0
12.737999999999962,20,14,0,0,0.0,0.0,0.0,15,37,0.6018940654609265,0.8344452285993793,0.0,0,0.01971345090998697,0.0
12.770999999999962,20,14,0,0,0.0,0.0,0.0,14,37,0.604007748519269,0.83771407759792,0.0,0,0.01971345090998697,0.0
12.803999999999961,20,14,0,0,0.0,0.0,0.0,14,38,0.6060569859445952,0.8402282226159612,0.0,0,0.01971345090998697,0.0
12.83699999999996,20,14,0,0,0.0,0.0,0.0,14,38,0.6070186700906309,0.8405500405397239,0.0,0,0.01971345090998697,0.0
12.86999999999996,20,14,0,0,0.0,0.0,0.0,14,38,0.6072179865370577,0.8392188594692234,0.0,0,0.01971345090998697,0.0
12.90299999999996,20,14,0,0,0.0,0.0,0.0,14,37,0.6002587119426044,0.8272013627320204,0.0,0,0.01971345090998697,0.0
12.935999999999959,20,14,0,0,0.0,0.0,0.0,14,36,0.5935908794021169,0.8152545421050322,0.0,0,0.01971345090998697,0.0
12.968999999999959,20,14,0,0,0.0,0.0,0.0,13,36,0.5865429648678991,0.8025321345250179,0.0,0,0.01971345090998697,0.0
13.001999999999958,20,14,0,0,0.0,0.0,0.0,14,36,0.5834917367998057,0.7889119048259828,0.0,0,0.01971345090998697,0.0
13.034999999999958,20,14,0,0,0.0,0.0,0.0,13,35,0.5744724671915596,0.7748175418628743,0.0,0,0.01971345090998697,0.0
13.067999999999957,20,14,0,0,0.0,0.0,0.0,12,34,0.5711752227038508,0.7609286168557137,0.0,0,0.01971345090998697,0.0
13.100999999999956,20,14,0,0,0.0,0.0,0.0,11,34,0.566637414833948,0.746005845097305,0.0,0,0.01971345090998697,0.0
13.133999999999956,20,14,0,0,0.0,0.0,0.0,11,33,0.5424544351897869,0.7037412057048581,0.0,0,0.01971345090998697,0.0
13.166999999999955,20,14,0,0,0.0,0.0,0.0,11,33,0.5565489300039601,0.7168414736155687,0.0,0,0.01971345090998697,0.0
