agent_id,spawn_time,activated_at,exit_time,travel_time,distance,mean_speed,idle_time,queue_time,time_street,time_vestibule,time_store,time_queue
2447973556512,0.0,0.05,,,0.0,0.41759192204494977,39.3999999999999,57.29999999999888,1.6000000000000008,1.950000000000001,179.55000000000658,57.29999999999888
2447974187728,0.0,2.6499999999999986,,,0.0,0.48282733587099147,60.4999999999987,0.44999999999999996,1.7000000000000008,1.950000000000001,233.65000000001888,0.44999999999999996
2447974188368,0.0,5.1999999999999895,,,0.0,0.5678522919478504,45.24999999999957,31.050000000000306,1.950000000000001,2.9999999999999973,150.49999999999997,31.050000000000306
2447973617296,0.0,8.199999999999982,,,0.0,0.8230374433358845,7.149999999999983,5.299999999999989,2.849999999999998,2.9499999999999975,33.75000000000022,5.299999999999989
2447973617904,0.0,10.700000000000017,,,0.0,0.7057214010087303,20.350000000000154,16.350000000000097,1.6500000000000008,3.149999999999997,85.09999999999731,16.350000000000097
2447939233136,0.0,13.650000000000059,,,0.0,0.6673742864421135,30.5000000000003,19.900000000000148,2.25,3.049999999999997,119.09999999999538,19.900000000000148
2447973378496,0.0,16.800000000000104,,,0.0,0.7039120543939446,26.200000000000237,22.550000000000185,2.0500000000000007,3.149999999999997,95.94999999999669,22.550000000000185
2447973379040,0.0,19.650000000000144,,,0.0,0.6293174421921804,35.250000000000135,38.64999999999994,2.0500000000000007,3.1999999999999966,164.80000000000322,38.64999999999994
2447973600080,0.0,23.050000000000193,,,0.0,0.781649787048466,14.200000000000067,1.1000000000000003,2.1000000000000005,3.049999999999997,78.0999999999977,1.1000000000000003
2447973600848,0.0,25.80000000000023,,,0.0,0.7650998268164878,12.500000000000043,6.149999999999986,1.3500000000000005,3.099999999999997,68.89999999999823,6.149999999999986
2447974122512,0.0,28.850000000000275,,,0.0,0.6776335671805543,31.700000000000315,19.95000000000015,1.3500000000000005,3.099999999999997,113.4499999999957,19.95000000000015
2447974122992,0.0,31.600000000000314,,,0.0,0.7297428385766842,18.400000000000126,7.549999999999981,1.4000000000000006,3.099999999999997,94.89999999999675,7.549999999999981
2447973366512,0.0,34.50000000000018,,,0.0,0.5591424056011275,38.599999999999945,64.29999999999849,1.6500000000000008,3.149999999999997,113.4999999999957,64.29999999999849
2447973362704,0.0,37.40000000000001,,,0.0,0.39638944180337227,74.34999999999792,4.699999999999991,1.5000000000000007,2.000000000000001,194.80000000001004,4.699999999999991
2447973522624,0.0,39.94999999999987,,,0.0,0.6241139510836531,30.00000000000029,48.799999999999365,3.099999999999997,2.9999999999999973,90.599999999997,48.799999999999365
2447973531152,0.0,43.149999999999686,,,0.0,0.6209313615302813,27.15000000000025,20.85000000000016,1.850000000000001,3.099999999999997,111.19999999999582,20.85000000000016
2447973516176,0.0,46.09999999999952,,,0.0,0.5584807328999699,26.50000000000024,37.99999999999998,1.5500000000000007,2.000000000000001,152.75000000000048,37.99999999999998
2448026435664,0.0,49.74999999999931,,,0.0,0.3451337176307475,65.59999999999842,7.94999999999998,1.800000000000001,1.850000000000001,179.05000000000646,7.94999999999998
2447973522832,0.0,52.54999999999915,,,0.0,0.5431908732431785,41.249999999999794,41.1499999999998,1.7000000000000008,2.0500000000000007,142.94999999999825,41.1499999999998
2448026436080,0.0,55.69999999999897,,,0.0,0.5959098809726424,26.700000000000244,50.29999999999928,2.5999999999999988,3.099999999999997,84.79999999999733,50.29999999999928
2447973523872,0.0,58.89999999999879,,,0.0,0.6775712501475277,17.25000000000011,0.49999999999999994,2.8999999999999977,3.099999999999997,85.09999999999731,0.49999999999999994
2448026436496,0.0,62.44999999999859,,,0.0,0.5242722890821694,31.20000000000031,38.249999999999964,1.4500000000000006,3.1999999999999966,116.69999999999551,38.249999999999964
2447973524496,0.0,65.24999999999844,,,0.0,0.5731776843110213,19.25000000000014,31.600000000000314,2.549999999999999,3.2499999999999964,110.19999999999588,31.600000000000314
2448026436912,0.0,68.79999999999824,,,0.0,0.5508865932226391,21.40000000000017,55.09999999999901,2.3499999999999996,3.049999999999997,80.14999999999759,55.09999999999901
2447973524912,0.0,71.64999999999807,,,0.0,0.524810758711153,31.90000000000032,70.64999999999813,1.2000000000000004,3.149999999999997,93.09999999999685,70.64999999999813
2448026437328,0.0,75.04999999999788,,,0.0,0.5833079183682324,19.25000000000014,60.949999999998674,1.5000000000000007,3.2999999999999963,91.79999999999693,60.949999999998674
2447973525328,0.0,77.79999999999772,,,0.0,0.5249303823368333,23.000000000000192,61.24999999999866,2.3,1.850000000000001,97.19999999999662,61.24999999999866
2448026437744,0.0,81.39999999999752,,,0.0,0.619488954653614,32.100000000000314,4.249999999999993,2.3499999999999996,1.900000000000001,150.49999999999997,4.249999999999993
2447973525744,0.0,84.04999999999737,,,0.0,0.548304045819261,23.5500000000002,33.55000000000023,1.6000000000000008,3.1999999999999966,78.1999999999977,33.55000000000023
2448026438160,0.0,87.34999999999718,,,0.0,0.6211516960620155,26.800000000000246,21.200000000000166,2.9499999999999975,2.1500000000000004,126.74999999999494,21.200000000000166
2448026438576,0.0,90.09999999999702,,,0.0,0.48969773401488187,25.450000000000227,58.799999999998796,2.25,2.0500000000000007,87.19999999999719,58.799999999998796
2447973526160,0.0,92.99999999999686,,,0.0,0.5974838868071427,27.80000000000026,32.450000000000294,2.1500000000000004,1.950000000000001,110.84999999999584,32.450000000000294
2447973526576,0.0,96.49999999999666,,,0.0,0.6285707423223729,24.650000000000215,1.3000000000000005,1.2000000000000004,2.000000000000001,139.39999999999745,1.3000000000000005
2447973526992,0.0,99.1999999999965,,,0.0,0.6082720444268053,23.900000000000205,0.65,2.549999999999999,1.800000000000001,136.19999999999672,0.65
2448026438992,0.0,101.99999999999635,,,0.0,0.536017351029792,21.950000000000177,65.8999999999984,2.0500000000000007,1.950000000000001,68.49999999999825,65.8999999999984
2447973527408,0.0,104.89999999999618,,,0.0,0.5874583814154355,16.5500000000001,49.149999999999345,2.1000000000000005,1.950000000000001,82.29999999999747,49.149999999999345
2447939387104,0.0,107.49999999999604,,,0.0,0.5237427733800826,24.35000000000021,55.04999999999901,2.549999999999999,1.900000000000001,73.39999999999797,55.04999999999901
2448026439408,0.0,110.49999999999586,,,0.0,0.6475811749578667,28.45000000000027,8.649999999999988,1.5000000000000007,2.000000000000001,117.74999999999545,8.649999999999988
2447973527824,0.0,113.3999999999957,,,0.0,0.5507681766167302,19.000000000000135,39.19999999999991,1.1500000000000004,1.900000000000001,84.74999999999733,39.19999999999991
2447973522208,0.0,116.24999999999554,,,0.0,0.4902860258964365,22.05000000000018,36.05000000000009,1.950000000000001,1.950000000000001,84.19999999999736,36.05000000000009
2448026439824,0.0,118.79999999999539,,,0.0,0.6193114677645669,22.90000000000019,6.249999999999986,2.5999999999999988,2.000000000000001,110.74999999999585,6.249999999999986
2447973528240,0.0,121.84999999999522,,,0.0,0.4429302858906299,21.800000000000175,8.649999999999988,2.6499999999999986,2.000000000000001,105.24999999999616,8.649999999999988
2447973528656,0.0,124.69999999999506,,,0.0,0.5223435582136523,19.700000000000145,43.59999999999966,1.800000000000001,1.850000000000001,68.44999999999825,43.59999999999966
2448026440240,0.0,127.14999999999492,,,0.0,0.6297338229330233,19.200000000000138,7.349999999999982,1.5000000000000007,2.0500000000000007,102.34999999999633,7.349999999999982
2447973529072,0.0,129.9499999999953,,,0.0,0.548551731349631,23.100000000000193,1.5000000000000007,2.2,2.0500000000000007,104.74999999999619,1.5000000000000007
2448026440656,0.0,133.24999999999605,,,0.0,0.5347232477937034,19.150000000000137,30.950000000000305,1.800000000000001,2.000000000000001,72.44999999999803,30.950000000000305
2447973529488,0.0,136.5999999999968,,,0.0,0.44415612219829737,28.40000000000027,2.9999999999999973,2.25,1.950000000000001,96.64999999999665,2.9999999999999973
2448026441072,0.0,139.79999999999754,,,0.0,0.43905665397322297,25.200000000000223,7.399999999999982,1.2500000000000004,1.950000000000001,90.04999999999703,7.399999999999982
2448026441488,0.0,143.04999999999828,,,0.0,0.5773805058202582,22.350000000000183,2.3499999999999996,2.549999999999999,1.950000000000001,90.549999999997,2.3499999999999996
2447973529904,0.0,146.09999999999897,,,0.0,0.6056047043993241,6.549999999999985,22.05000000000018,1.5500000000000007,1.900000000000001,68.84999999999823,22.05000000000018
2447973530320,0.0,148.69999999999956,,,0.0,0.6586232515211655,8.299999999999983,15.400000000000084,2.1000000000000005,2.0500000000000007,72.19999999999804,15.400000000000084
2447973530736,0.0,152.30000000000038,,,0.0,0.572552174276896,17.90000000000012,0.0,1.4000000000000006,2.000000000000001,84.74999999999733,0.0
2448026441904,0.0,155.65000000000114,,,0.0,0.6205074880557065,18.300000000000125,7.299999999999982,1.7500000000000009,1.850000000000001,73.89999999999795,7.299999999999982
2448026443568,0.0,158.5500000000018,,,0.0,0.6236662955492758,23.000000000000192,0.0,1.0500000000000003,2.0500000000000007,78.79999999999767,0.0
2448026442320,0.0,161.75000000000253,,,0.0,0.5026591135785946,12.35000000000004,34.75000000000016,1.4500000000000006,1.950000000000001,40.549999999999834,34.75000000000016
2448026442736,0.0,165.1500000000033,,,0.0,0.6218763272229056,11.850000000000033,0.0,1.7500000000000009,1.950000000000001,71.59999999999808,0.0
2448026444400,0.0,168.55000000000408,,,0.0,0.502952029364467,22.650000000000187,0.0,1.5500000000000007,2.000000000000001,68.34999999999826,0.0
2448026443152,0.0,171.80000000000481,,,0.0,0.5096328295036915,4.249999999999993,50.34999999999928,2.3499999999999996,2.1500000000000004,13.800000000000061,50.34999999999928
2448026445232,0.0,174.65000000000546,,,0.0,0.6607273162225608,16.000000000000092,0.0,2.6499999999999986,1.950000000000001,61.19999999999866,0.0
2448026443984,0.0,177.30000000000607,,,0.0,0.7187890590918212,10.700000000000017,0.0,2.799999999999998,2.000000000000001,58.34999999999882,0.0
