agent_id,spawn_time,activated_at,exit_time,travel_time,distance,mean_speed,idle_time,queue_time,time_street,time_vestibule,time_store,time_queue
2755099205920,0.0,0.05,,,0.0,0.671685931441848,27.15000000000025,1.0500000000000003,2.499999999999999,2.9999999999999973,133.74999999999616,1.0500000000000003
2755099853200,0.0,3.699999999999995,,,0.0,0.6187766940410442,35.15000000000014,11.100000000000023,2.499999999999999,3.099999999999997,138.19999999999717,11.100000000000023
2755099852880,0.0,6.449999999999985,,,0.0,0.49033987929380246,67.29999999999832,5.699999999999988,2.2,3.149999999999997,186.2000000000081,5.699999999999988
2755099250320,0.0,9.5,,,0.0,0.6299694611020661,18.350000000000126,4.94999999999999,2.6499999999999986,3.049999999999997,86.09999999999725,4.94999999999999
2755099250928,0.0,12.000000000000036,,,0.0,0.7375292799264913,19.600000000000144,1.3000000000000005,1.850000000000001,3.099999999999997,105.74999999999613,1.3000000000000005
2755064866160,0.0,15.600000000000087,,,0.0,0.7291720442930479,21.750000000000174,15.10000000000008,2.499999999999999,2.9999999999999973,85.89999999999726,15.10000000000008
2755099011520,0.0,18.60000000000013,,,0.0,0.706177112530466,27.950000000000262,17.750000000000117,1.7500000000000009,3.049999999999997,160.50000000000225,17.750000000000117
2755099012064,0.0,21.250000000000167,,,0.0,0.755501896052169,17.85000000000012,10.450000000000014,1.5500000000000007,2.9999999999999973,84.19999999999736,10.450000000000014
2755099233616,0.0,24.050000000000207,,,0.0,0.6900708242349903,27.500000000000256,10.90000000000002,1.2000000000000004,3.2499999999999964,143.0999999999983,10.90000000000002
2755099234128,0.0,26.850000000000247,,,0.0,0.632343131435644,38.09999999999997,4.849999999999991,1.6500000000000008,3.149999999999997,195.35000000001017,4.849999999999991
2755099755536,0.0,29.600000000000286,,,0.0,0.703093003267219,26.30000000000024,0.0,1.850000000000001,3.099999999999997,114.64999999999563,0.0
2755099756016,0.0,32.600000000000286,,,0.0,0.4160227259560576,54.34999999999905,1.850000000000001,1.6000000000000008,1.850000000000001,232.20000000001855,1.850000000000001
2755098999536,0.0,35.40000000000013,,,0.0,0.6172369571770862,23.750000000000203,2.5999999999999988,1.1500000000000004,3.2499999999999964,134.3499999999963,2.5999999999999988
2755098995728,0.0,38.749999999999936,,,0.0,0.6371103495581528,25.250000000000224,1.0000000000000002,2.549999999999999,2.9999999999999973,111.14999999999583,1.0000000000000002
2755099155648,0.0,42.19999999999974,,,0.0,0.4132511930331078,42.04999999999975,15.900000000000091,2.2,2.000000000000001,207.800000000013,15.900000000000091
2755064561104,0.0,45.54999999999955,,,0.0,0.6938601705659699,19.100000000000136,1.1500000000000004,1.4500000000000006,3.2499999999999964,92.3499999999969,1.1500000000000004
2755064561488,0.0,48.099999999999405,,,0.0,0.7458426917913894,18.00000000000012,4.699999999999991,1.4500000000000006,3.1999999999999966,97.09999999999663,4.699999999999991
2755152363984,0.0,50.84999999999925,,,0.0,0.6806603278539256,17.400000000000112,10.500000000000014,2.3,3.149999999999997,71.94999999999806,10.500000000000014
2755152364176,0.0,53.64999999999909,,,0.0,0.35610479373422715,74.84999999999789,19.40000000000014,2.849999999999998,2.1000000000000005,192.10000000000943,19.40000000000014
2755152363792,0.0,56.49999999999893,,,0.0,0.7099277397719214,33.40000000000024,30.950000000000305,2.4499999999999993,3.149999999999997,146.49999999999906,30.950000000000305
2755152364752,0.0,59.84999999999874,,,0.0,0.6476986763427223,25.850000000000232,1.5500000000000007,1.6500000000000008,3.149999999999997,123.8499999999951,1.5500000000000007
2755152365136,0.0,62.74999999999857,,,0.0,0.6878415719211892,19.25000000000014,5.399999999999989,2.6499999999999986,2.9999999999999973,94.44999999999678,5.399999999999989
2755152365328,0.0,65.44999999999843,,,0.0,0.5785959110881781,33.90000000000021,6.0499999999999865,1.2000000000000004,2.6499999999999986,194.75000000001003,6.0499999999999865
2755152365520,0.0,68.64999999999824,,,0.0,0.7826427978692722,11.800000000000033,14.250000000000068,1.4000000000000006,2.9499999999999975,54.74999999999903,14.250000000000068
2755152365904,0.0,72.24999999999804,,,0.0,0.7142180086113158,18.500000000000128,8.04999999999998,2.1500000000000004,2.9999999999999973,100.84999999999641,8.04999999999998
